56452,2025-05-22,2025-05-28,"CINESERCLA BIG",2,3,2D,DUBLADO,14:40:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinebig?&filme=
56505,2025-05-22,2025-05-28,"CINESERCLA BIG",2,4,2D,DUBLADO,14:35:00,16:40:00,18:45:00,20:50:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinebig?&filme=
56206,2025-05-22,2025-05-28,"CINESERCLA GV",3,3,2D,DUBLADO,14:10:00,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinegv?&filme=
56399,2025-05-22,2025-05-28,"CINESERCLA GV",3,2,2D,DUBLADO,17:20:00,19:30:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinegv?&filme=
56455,2025-05-22,2025-05-28,"CINESERCLA GV",3,1,2D,DUBLADO,14:40:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinegv?&filme=
56207,2025-05-22,2025-05-28,"CINESERCLA TAMBIA",4,6,2D,DUBLADO,14:10:00,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/tambia?&filme=
56400,2025-05-22,2025-05-28,"CINESERCLA TAMBIA",4,5,2D,DUBLADO,17:20:00,19:30:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/tambia?&filme=
56458,2025-05-22,2025-05-28,"CINESERCLA TAMBIA",4,2,2D,DUBLADO,14:40:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/tambia?&filme=
56496,2025-05-22,2025-05-28,"CINESERCLA TAMBIA",4,1,2D,DUBLADO,14:50:00,16:55:00,19:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/tambia?&filme=
56506,2025-05-22,2025-05-28,"CINESERCLA TAMBIA",4,3,2D,DUBLADO,14:35:00,16:40:00,18:45:00,20:50:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/tambia?&filme=
